city,activity,name,address,latitude,longitude,rating,total_ratings,place_id,phone_number
Lalitpur,Swimming Pool,Swoyambhu Recreation Center,"P78M+546, Ring Rd, Nagarjun 44600, Nepal",27.715416,85.282755,4,231,ChIJE7rU_o8Y6zkR6eICjxvSRfk,01-5247239
Lalitpur,Swimming Pool,City flash swimming pool,"M9CR+PCR, Thimi-Biruwa Rd, Madhyapur Thimi, Nepal",27.6720186,85.3913309,3.4,252,ChIJh5XCyWQa6zkRUZAw342byno,985-1334878
Lalitpur,Swimming Pool,Nepal Swimming Association,"M85G+VXC, Ring Rd, Lalitpur 44700, Nepal",27.65969,85.3272993,4,4,ChIJfRzukNgZ6zkRZkjmXXEep5E,985-1047333
Lalitpur,Swimming Pool,Everest Swimming Pool,"M9CH+PQJ, Bhaktapur 44600, Nepal",27.671742,85.3792945,3.7,86,ChIJo9Ckt-4b6zkRymF2P4SJBOs,986-0566001
Lalitpur,Swimming Pool,Mansarovar Swimming Pool,"Aadhyakali Marga, Chandragiri 44600, Nepal",27.6895421,85.2666013,3.4,30,ChIJteVnh84j6zkR2J0R73H1mAQ,984-1333159
Lalitpur,Swimming Pool,Swimming Pool,"P8RR+H7W, Kapan Marg, Kathmandu 44600, Nepal",27.7413873,85.3406631,3.6,7,ChIJHZ0gXk8Z6zkRsSXOeHtF2Tg,Not available
Lalitpur,Swimming Pool,Marigold Swimming Pool,"P8WC+M6P, Tokha 44600, Nepal",27.7467249,85.3206714,3.8,138,ChIJJYucJiwZ6zkRiz5GgHIbAho,985-1111191
Lalitpur,Swimming Pool,Bulls Club British Army Trg Center,"M864+QVC, एकान्तकुना रोड़, Karyabinayak 44600, Nepal",27.6618682,85.3070983,3.7,7,ChIJBWjOEikY6zkR0Is4COrhNac,01-5592599
Lalitpur,Swimming Pool,Refresh Recreation Center Pvt Ltd,"P985+RXG, Kathmandu 44600, Nepal",27.7170594,85.3599444,5,1,ChIJ6RXjZQAb6zkRHyDngV7e0Lo,Not available
Lalitpur,Swimming Pool,Splash swimming pool,"M9Q9+P9F, Kathmandu 44600, Nepal",27.6892663,85.3684512,3.9,113,ChIJRQtQeDwa6zkR7SGhtK18WPw,984-1785624
Lalitpur,Swimming Pool,Siddhi Ganesh Swimming Pool,"Madhyapur Thimi 44600, Nepal",27.6895893,85.3860663,3.8,74,ChIJB7QJU0Ma6zkRAEnjxqprY1I,Not available
Lalitpur,Swimming Pool,Bagmati Recreation,"Swayambhu Cir Rd, Kathmandu 44620, Nepal",27.717862,85.2871249,3.3,25,ChIJqx_6IYsZ6zkRWZ8PnXgAzOc,984-1906203
Lalitpur,Swimming Pool,Waterfront Fitness Studio,"Beside Amrit Secondary School, Nirmal Lama Marg,mhephi, Kathmandu 44600, Nepal",27.7260446,85.3070498,4.5,19,ChIJ89UedyoZ6zkRxD7pTp6OfUE,01-5901376
Lalitpur,Swimming Pool,Bajra Sports Centre & Swimming Pool,"Kalopul, Kathmandu 44600, Nepal",27.7145822,85.3386513,4.2,100,ChIJ-cOwCQkZ6zkRgKyNXvC8xFc,01-4593402
Lalitpur,Swimming Pool,Shine Ikhadole Fitness N Recreation Center,"P7CM+QJR, Kathmandu 44600, Nepal",27.7219946,85.2840286,4.3,53,ChIJj7ShD30Z6zkRbzT4Gz6dTnU,01-4890738
Lalitpur,Swimming Pool,HOME SWIMMING POOL,"M84R+GQQ, Mahalaxmi 44700, Nepal",27.656298,85.3419659,0,0,ChIJLbMUUOEX6zkRJ_FIlLOQhsA,Not available
Lalitpur,Swimming Pool,Saanvi Hotel & Sports Center (P) Ltd.,"Gokarneshwor 44600, Nepal",27.7183755,85.3673794,4.2,86,ChIJQ8B8hs8b6zkR0N28-ya-InQ,980-2366777
Lalitpur,Swimming Pool,Hotel Goodwill,"M89G+4MH Kanibahal, Lalitpur 44700, Nepal",27.6670962,85.3267241,3.6,254,ChIJIdspq9sZ6zkR70XyVkp8c5I,01-5444520
Lalitpur,Swimming Pool,Phoenix Futsal & Swimming Pool,"Eureka Rd, Tarakeshwar 44600, Nepal",27.7448981,85.3037045,3.5,140,ChIJc1TR5NEY6zkR_NHbKO70MYU,980-3954921
Lalitpur,Bungee Jumping,Jump Jhamsikhel Indoor Trampoline Park,"Bakhundole, Lalitpur 44600, Nepal",27.6830355,85.3101159,3.9,150,ChIJv15ggYkZ6zkRIjRexuffU94,982-0734485
Lalitpur,Bungee Jumping,Kusma Bungee,"Kathmandu 44600, Nepal",27.7142143,85.3123487,4.5,135,ChIJheWAtKsZ6zkRJ34h_iOU3_Y,984-3724104
Lalitpur,Bungee Jumping,The Last Resort Office,"Mandala Street, Kathmandu 44600, Nepal",27.715129,85.3108496,4.5,526,ChIJqz-B4vwY6zkRvUbAKfQiP_8,01-4700525
Lalitpur,Bungee Jumping,Borderlands Nepal,"P8C2+MX7, Palpasa Marg, Kathmandu 44600, Nepal",27.7216999,85.3023254,4,25,ChIJC-hPRe8Y6zkRQzkGGrgY-Ec,01-4381214
Lalitpur,Bungee Jumping,Bungee gopaleshowr,"J76G+GXH, Dakshinkali 44600, Nepal",27.6113107,85.2774956,4.5,2,ChIJDTMyO0cX6zkRXVuj50IsIoI,Not available
Lalitpur,Bungee Jumping,Kushma Balewa Bungee,"Tripureswor-11, Kathmandu 44600, Nepal",27.6943124,85.3116258,5,2,ChIJV9L7Vx8Z6zkRCFbB4Mawyrs,974-1717979
Lalitpur,Bungee Jumping,Bungy Nepal Adventure,"5XMM+F7F, Pardi Bazaar, Pokhara 33700, Nepal",28.1835476,83.9872585,4.6,229,ChIJh6fFPO2VlTkRxXDqtMB8q4M,061-402020
Lalitpur,Bungee Jumping,Stunning Nepal,"Dhanawantari Marg, Kathmandu 44600, Nepal",27.7193804,85.3408087,5,61,ChIJZ2cONLoZ6zkRel5D94bGPkw,980-8211139
Lalitpur,Bungee Jumping,Lalitpur,"Lalitpur, Nepal",27.6587525,85.3247183,Not available,Not available,ChIJUcoYz9MZ6zkRj-FWNtXDDtE,Not available
Lalitpur,Bungee Jumping,The Cliff Pvt. Ltd. | Kushma Bungee | Kusma Bungee,"Narayansthan, Kushma 33400, Nepal",28.2234025,83.6746213,4.4,1238,ChIJi5k0LwHnlTkRdpEZyfxhZxk,061-590900
Lalitpur,Bungee Jumping,Lalitpur,"Lalitpur, Nepal",27.5178453,85.3136218,Not available,Not available,ChIJI8FpxjwU6zkROZzbNL9U2EA,Not available
Lalitpur,Bungee Jumping,Gopaleshwore to Bhanjyang Suspension Bridge,"J777+4QH, Dakshinkali 44600, Nepal",27.6128068,85.264486,3.5,2,ChIJA35dYUY96zkR1vBLzfRMAns,Not available
Lalitpur,Bungee Jumping,Bungee Pokhara,"7X55+968, Pokhara 33700, Nepal",28.2583728,83.9581035,4.5,103,ChIJCWVgjVmVlTkRyQr8IQZsGbc,061-456350
Lalitpur,Bungee Jumping,The Cliff Nepal | Adventure Resort,"18th street, Lakeside Rd, Pokhara 33700, Nepal",28.2149894,83.9582655,4.4,69,ChIJgYfUNXCVlTkRCnhUpefVSU0,061-590900
Lalitpur,Bungee Jumping,ADRENALINE ADVENTURES PVT LTD,"Manhora Planning Near BP Eye Hospital, 44600, Nepal",27.668953,85.3535811,0,0,ChIJXRqJ7OEZ6zkRI2JTSLCnJd4,985-1101540
Lalitpur,Bungee Jumping,The Last Resort Pvt. Ltd,"Nayapul Listikot, Araniko Highway, Panglang 45301, Nepal",27.876284,85.8922757,4.5,671,ChIJURAo4fwY6zkRSgbdpS7ySZ8,980-1258675
Lalitpur,Bungee Jumping,HighGround Adventures Nepal Pvt. Ltd.,"6X54+FVV, Lakeside Rd, Pokhara 33700, Nepal",28.2087397,83.9571728,4.4,74,ChIJpct-1mCVlTkRHdRKmK1HPq8,061-456349
Lalitpur,Bungee Jumping,Dhulikhel Zipline - Worldwide Adventures,"Araniko Highway, Dhulikhel 45200, Nepal",27.6310999,85.5793744,4.1,227,ChIJH38ypwQJ6zkRdZMXt7sazBE,011-665521
Lalitpur,Bungee Jumping,Nepal Trekkers Booking Treks and Expedition Pvt. Ltd.,"Thamel Marg 26, Kathmandu 44600, Nepal",27.71534,85.3114788,5,59,ChIJtx3VsAgZ6zkRluWcJ1mY_KM,984-9455219
Lalitpur,Mountain Climbing,Hattiban Rock Climbing,"J7HC+94H, Unnamed Road, Dakshinkali 44600, Nepal",27.6284367,85.2703702,4.5,11,ChIJ19qZSgE96zkRPkgLo9z0fPk,984-0221244
Lalitpur,Mountain Climbing,Astrek Climbing Wall,"Astrek Complex Amrit Marg, Bagawan Bahal Marg, Kathmandu 44600, Nepal",27.7163365,85.3125425,4.4,585,ChIJy8svSf0Y6zkRzC66IKAnFyU,01-4419265
Lalitpur,Mountain Climbing,Dollu Hattiban Rock Climbing,"J7P5+758, Dakshinkali 44600, Nepal",27.6356737,85.257942,5,1,ChIJgzX4xdE96zkRSUBfV6vhUjg,Not available
Lalitpur,Mountain Climbing,Kathmandu Sport Climbing Center,"Kaldhara Marg, Kathmandu 44600, Nepal",27.7159382,85.3074683,4.5,251,ChIJ89W9XvsY6zkRiExDGgc3Iao,01-5356505
Lalitpur,Mountain Climbing,Mountain Climb Pvt. Ltd,"P8QQ+W3V, Chakrapath, Kathmandu 44601, Nepal",27.739852,85.337683,5,1,ChIJ_yKqOUYZ6zkRafbCHZLkLUE,985-1054606
Lalitpur,Mountain Climbing,Chhango The Canyoning Company,"जे पि मार्ग, Kathmandu 44600, Nepal",27.7084101,85.312792,4.1,18,ChIJ4wsYwvwY6zkRcWzalfE_NLo,982-5940639
Lalitpur,Mountain Climbing,Mahabharat adventure rock and cave,"GF6Q+QJ9, Bethabchowk 03, Dhunkharka 45200, Nepal",27.5119126,85.4891138,0,0,ChIJYQzPhV8N6zkRyDIvUnk1HUg,Not available
Lalitpur,Mountain Climbing,Nagarjun Rock Climbing,"P7RQ+GQJ, Nagarjun 44600, Nepal",27.7413268,85.2893828,4.5,6,ChIJxU1SzYsZ6zkRs0d4YiP5yVc,Not available
Lalitpur,Mountain Climbing,Crimpanzee Adventure Hub,"P9F5+P6X, Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7243699,85.3581117,4.5,80,ChIJz_QVt_Yb6zkRnPfAmJt_2vA,Not available
Lalitpur,Mountain Climbing,Mountain Climbers Treks,"Pahikwo Sadak, Kathmandu 44600, Nepal",27.717493,85.3019335,4,4,ChIJter_HaIZ6zkRziuv42S7fNo,985-1195085
Lalitpur,Mountain Climbing,Initiative Outdoor Pvt. Ltd.,"Gyanmandala, Jhamsikhel Road 3, Lalitpur 44600, Nepal",27.677418,85.310986,4.9,15,ChIJQc2TXzQY6zkRIRIUwRlG4LQ,980-1014586
Lalitpur,Mountain Climbing,Mountain Guide Association of Nepal (MoGAN),"Kathmandu 44600, Nepal",27.7240625,85.3144375,5,13,ChIJ7XDZUTMZ6zkR5-jSrOu67ys,984-1190881
Lalitpur,Mountain Climbing,Nepal Climbing Adventure Pvt.Ltd.,"10849, Bhagwati Marg, Kathmandu 44600, Nepal",27.7154577,85.3113745,5,27,ChIJJbGLIf0Y6zkR_OUEKlHPj3s,01-4545255
Lalitpur,Mountain Climbing,"Norway Stone, Thaha Municipality Tistung","M3F7+JC9, Tistung Deurali 44100, Nepal",27.6740395,85.0636015,5,2,ChIJU43usB8v6zkRErK0mn_JNb8,Not available
Lalitpur,Mountain Climbing,Pasang Lhamu Sports and Wall Climbing,"Nandakishwor Marg, Kathmandu 44600, Nepal",27.7337822,85.3438679,4.9,7,ChIJ5f2j27EZ6zkRPDwfrcpdxi0,Not available
Lalitpur,Mountain Climbing,Seven Summit Treks Pvt. Ltd.,"House 23, Street A Kapan, Budhanilkantha-11, Kathmandu 44600, Nepal",27.7380759,85.3589306,4.5,94,ChIJr24Wl-Mb6zkRltWox9nyQH8,980-1238848
Lalitpur,Mountain Climbing,Mountain Ascend Treks,"Amrit Marg, Kathmandu 44600, Nepal",27.7165107,85.3118108,4.6,20,ChIJQ18rMv0Y6zkRhGWHTnPyBWI,985-1115281
Lalitpur,Mountain Climbing,Overland Trek Nepal Pvt. Ltd.| Best Trekking Company of Nepal| Manaslu Trek | Everest Trek,"Chaksibari Marga Thamel, Kthmandu, Thamel Marg, Kathmandu 44600, Nepal",27.7175737,85.3106997,5,10,ChIJvWITug4Z6zkRVENjog9XBdc,985-1138871
Lalitpur,Mountain Climbing,Top Himalaya Guides,"Kathmandu 44600, Nepal",27.7386784,85.3675546,4.6,20,ChIJ8UhE7-Ub6zkRf4fgCIrpJ2o,Not available
Lalitpur,Mountain Climbing,Himalayan Icefall Trekking Pvt Ltd,"Pattipa, Bagdol, Lalitpur 44700, Nepal",27.6709295,85.3012102,4.5,4,ChIJxxNokhoZ6zkR09y5fhE1Kdg,984-9245343
Lalitpur,Mountain Climbing,Nepal Adventure Team Pvt. Ltd,"Amrit Marg 26, Kathmandu 44600, Nepal",27.7153136,85.3127529,4.9,19,ChIJncVtmOAY6zkRf6A0KogNDco,985-1234322
Lalitpur,Mountain Climbing,By Mountain People | your Nepal trekking expert for personalized adventures,"Kathmandu 44600, Nepal",27.7267295,85.3150398,4.9,18,ChIJC2WRL_0Y6zkRpQwDN5YJ5Fs,06 87542250
Lalitpur,Mountain Climbing,Friends in High Places,"Jhamsikhel Marg 210, Lalitpur 44600, Nepal",27.678312,85.3121828,5,1,ChIJuwlahEoZ6zkR-KIczg13jpQ,985-1021203
Lalitpur,Mountain Climbing,Nepalaya Treks & Expedition,"Kathmandu 21292, Nepal",27.7112976,85.3110335,5,84,ChIJPwqtS7wZ6zkRFMRMHUk6Kds,985-1180282
Lalitpur,Mountain Climbing,Nepal Mountaineering Instructors Association(NMIA),"P89H+GQJ, Shanti Niketan Marg, Kathmandu 44600, Nepal",27.7188391,85.3294004,4.7,3,ChIJY1yNWK8Z6zkRxFF8LoqjDgM,01-4433660
Lalitpur,Mountain Climbing,Manaslu Circuit Trekking,"Chaksibari Marg, Kathmandu 44600, Nepal",27.7149182,85.3102453,4.9,53,ChIJQw4s75UZ6zkRUWIy_U4BPhg,985-1176782
Lalitpur,Mountain Climbing,Kailash Himalaya Trek Pvt. Ltd,"Lalitpur 40000, Nepal",27.6673135,85.3115684,4,12,ChIJbS5qLqoZ6zkRLWYYQg-d7Ks,981-3585999
Lalitpur,Mountain Climbing,Astrek Park,"Astrek Complex, Amrit Marg, Kathmandu 44600, Nepal",27.7163345,85.3127101,4.3,202,ChIJX-R0MkkZ6zkRNYVyoyRmYZM,01-4519265
Lalitpur,Mountain Climbing,Mountain Adventure Trekking,"Lalitpur 00977, Nepal",27.6886166,85.3157734,4.9,7,ChIJO6QecbMZ6zkRZAZu0tu2CwQ,01-5012301
Lalitpur,Mountain Climbing,Mountain Planner Adventure Travel,"Lazimpat Rd, Kathmandu 44600, Nepal",27.722656,85.3222279,5,14,ChIJXQcbxwsZ6zkR8rMeK05cYR8,985-1249774
Lalitpur,Mountain Climbing,PK Sherpa Expeditions,"Simaltar Seto Gumba, Budhanilkantha 44622, Nepal",27.7360126,85.3601307,0,0,ChIJGc8sIJAb6zkRksNBFtMpXdA,984-1563819
Lalitpur,Mountain Climbing,Adventure Blossom Treks and Expedition,"Timila Marg, Kathmandu 44600, Nepal",27.7205766,85.305125,5,18,ChIJs4-_hYEZ6zkRTz16-MUilCw,985-1109501
Lalitpur,Mountain Climbing,Actual Adventure Nepal Trekking,"Keshar Mahal, Tridevi Marga, Kathmandu 44600, Nepal",27.7146597,85.3139475,4.8,13,ChIJp9Na7jEZ6zkR0LMX2fZQY9k,985-1012358
Lalitpur,Mountain Climbing,Magic Himalaya Treks,"shukra bhawan, Thamel Marg, Kathmandu 44600, Nepal",27.7169091,85.3116342,5,32,ChIJC0ogIv0Y6zkR-FgL2XS2pqA,984-9334818
Lalitpur,Mountain Climbing,Everest Base Camp Trek,"Thamel Marg, Kathmandu 44600, Nepal",27.7147097,85.3102027,3.8,21,ChIJOzJZXe8Z6zkRMXU4U7l9t5A,985-1137385
Lalitpur,Mountain Climbing,Khopra Trek Nepal,"Pattipa, Bagdol, Lalitpur 44600, Nepal",27.6708563,85.3011228,5,1,ChIJd9tPbzYZ6zkRUPyM3huQ6ro,984-9245819
Lalitpur,Mountain Climbing,Adventure Great Himalaya Treks & Expedition,"Saat Ghumti Marg, Kathmandu 44600, Nepal",27.7156499,85.3098571,4.9,64,ChIJX3fTwPwY6zkRq3cnXvyGT_I,984-1273869
Lalitpur,Mountain Climbing,Adventure Pilgrims Trekking,"Thamelmarg Thamel 1st floor, Kathmandu 44600, Nepal",27.7154196,85.3114814,4.6,11,ChIJ73u7GP0Y6zkR7PQJkb5e0TU,985-1077190
Lalitpur,Mountain Climbing,Trek Nepal Adventure,"Lalitpur 44600, Nepal",27.6714087,85.331847,0,0,ChIJ-Qw-pQ4Z6zkR3sEC8dECNyA,985-1033227
Lalitpur,Mountain Climbing,Touch Planet Treks Pvt.Ltd,"Tridevi Sadak 26, Kathmandu 44600, Nepal",27.714294,85.312426,5,13,ChIJYSaO6cMZ6zkRMo5A8hk5SPQ,984-1774591
Lalitpur,Mountain Climbing,Nepal Mountain Academy,"M8VH+2W5, Kathmandu 44600, Nepal",27.6924743,85.3298661,4.7,46,ChIJpQYpTb0X6zkR5ZgVFWIAHUk,01-5244888
Lalitpur,Mountain Climbing,Mountain Hiking & Trekking P Ltd,"P886+5W5, Kathmandu 44600, Nepal",27.7153786,85.3123557,5,2,ChIJp3er6fwY6zkRnDwbz-r9nOk,984-1289596
Lalitpur,Mountain Climbing,HIMALAYAN Trails Trekking & Climbing Pvt. Ltd,"Jyatha, Kantipath Marg, Kathmandu, Nepal 44600, Nepal",27.7100281,85.3139972,5,10,ChIJbQCdsv0Y6zkRA_Yepj5V45M,01-5369530
Lalitpur,Mountain Climbing,High Altitude Nomads,"Kathmandu 44600, Nepal",27.6895881,85.3455028,4.9,11,ChIJgeQqU6YZ6zkRk5NWEOx3JIQ,986-1788839
Lalitpur,Mountain Climbing,Annapurna Trekking,"P887+87Q, Kathmandu 44600, Nepal",27.7158431,85.3132435,5,13,ChIJK1ULaf0Y6zkRaGEN1fbq2_U,Not available
Lalitpur,Mountain Climbing,HoneyGuide | To the Mountains,"Jwagal Madhu Marg, Lalitpur 44700, Nepal",27.6851506,85.3208353,4.2,56,ChIJXUBoR3gZ6zkRf6Jzc5PNS-w,980-1916215
Lalitpur,Mountain Climbing,Magic Expedition and Tours,"Z Street, Kathmandu 44600, Nepal",27.716704,85.309835,5,106,ChIJ55-yyvwY6zkRTGiROpIMiFY,985-1066279
Lalitpur,Mountain Climbing,Pasang Lhamu Foundation,"P8MV+FCJ, Ring Rd, Kathmandu 44600, Nepal",27.7337092,85.3434862,4.5,52,ChIJOyYdP0MZ6zkRHP78jK6ydMA,01-4370742
Lalitpur,Mountain Climbing,HIMALAYAN TREKKERS PVT.LTD,"POB. No: 20620, Thamel Marg 26, Kathmandu 44600, Nepal",27.7151201,85.3113085,4.9,96,ChIJ-Yy75-UY6zkRK3lkoiG44gU,985-1042334
Lalitpur,Mountain Climbing,Great Panorama Treks and Expedition (P) Ltd,"Unnamed Road, 44600, Budhanilkantha, Nepal",27.7338778,85.3604612,5,8,ChIJAyjjzeYb6zkRJ0hMVWR5RhA,984-1074806
Lalitpur,Mountain Climbing,Hattiban,"Hattiban, Lalitpur 44700, Nepal",27.6503757,85.3368812,Not available,Not available,ChIJqbqKRF0X6zkRzA7M5esbxBA,Not available
Lalitpur,Mountain Climbing,Nepal Mountain Trekkers,"Pyramid Galli, Kathmandu 44600, Nepal",27.7127498,85.3096466,5,20,ChIJGwGTQ_wY6zkR7tePmdjDoo4,01-5348594
Lalitpur,Mountain Climbing,Alpha Adventure Treks,"Kanti Path, Kathmandu 44600, Nepal",27.7114557,85.3153163,4.5,2,ChIJCdbONgUZ6zkRU0dxHA-5QrQ,974-1803689
Lalitpur,Mountain Climbing,Himalayan Smile Treks & Adventures,"3 floor, Everest Plaza, Saat Ghumti Marg, Kathmandu 44601, Nepal",27.7154597,85.3093091,4.2,19,ChIJtYHccf0Y6zkRkOycj8qu4uM,985-1361235
Lalitpur,Mountain Climbing,Amadablam Expedition,"Thamel Road 29, Kathmandu 44601, Nepal",27.7247429,85.3132683,5,2,ChIJR-8UAP0Y6zkRtPs5moNsuM8,985-1053909
Lalitpur,Mountain Climbing,Imagine Nepal Trek and Expedition,"Kathmandu 44600, Nepal",27.7255715,85.3530603,4.6,14,ChIJEcnCODcb6zkRpFUtTeaeBU0,01-4823475
Lalitpur,Mountain Climbing,Lalitpur,"Lalitpur, Nepal",27.6587525,85.3247183,Not available,Not available,ChIJUcoYz9MZ6zkRj-FWNtXDDtE,Not available
Lalitpur,Mountain Climbing,"Nature Trail Travels & Tours, Trekking & Expeditions","Tikavidyashram Marga, Lalitpur 44700, Nepal",27.6838017,85.3101872,4.9,56,ChIJXVbyMOMY6zkRiR7b94IQ_SE,985-1022394
Lalitpur,Mountain Climbing,Mera Alpine Treks,"Kathmandu 44600, Nepal",27.7394252,85.3624263,5,3,ChIJe9zWg_4Z6zkRYdza_LvE890,980-8241800
Lalitpur,Mountain Climbing,Sherpa Expedition Teams,"Chaksibari, Kathmandu 44600, Nepal",27.7175684,85.310313,5,5,ChIJQYPQczEZ6zkRIlxgw7LhRxw,986-6007038
Lalitpur,Rafting,GRG's Adventure Kayaking,"Annapurna Market, Satgumpti, Kathmandu 26414, Nepal",27.7152985,85.3090739,4.7,23,ChIJg83C-PwY6zkRUeF0MtEZX3A,01-4700928
Lalitpur,Rafting,Mountain River Rafting Pvt. Ltd.,"Chaksibari Marg 26-16, Kathmandu 44600, Nepal",27.7173212,85.3103352,4,8,ChIJH0s4MuMY6zkRjKPMDxTpgr8,01-4700770
Lalitpur,Rafting,Bhotekoshi Rafting Office,"M8RH+4MH, Bhaktithapa Rd, Kathmandu 44600, Nepal",27.6902928,85.3292774,3.8,6,ChIJv4Dm_YUZ6zkRLm9E2fiH7U4,985-1097385
Lalitpur,Rafting,Nepal River Runner,"DRS Bhawan 5th Floor, Paknajol Marg 16, Kathmandu 44600, Nepal",27.7155638,85.3085954,4.3,29,ChIJt4PKOuMY6zkRLojcE9CeFv4,985-1188261
Lalitpur,Rafting,Nepal Raft,"Bhagabati Bahal, Kathmandu 25790, Nepal",27.7161749,85.311584,3.9,18,ChIJfaW3Hv0Y6zkR8JuP8PXUyhs,985-1035699
Lalitpur,Rafting,Nepal Association Of Rafting Agencies,"P885+7FF, Paknajol Marg, Kathmandu 44600, Nepal",27.715692,85.3086024,4.1,8,ChIJ88RWn_0Y6zkRkrEfb7gCAaY,01-4700020
Lalitpur,Rafting,Ultimate Rivers Nepal,"Mandala Street, Kathmandu 44600, Nepal",27.7150126,85.3108063,5,1,ChIJs9fUi2AZ6zkROipmvOoXhGM,Not available
Lalitpur,Rafting,Rafting Star,"Kathmandu, Bhagawanbahal, Thamel, Kathmandu 00977, Nepal",27.7150231,85.3125602,4.8,20,ChIJz5DBUP0Y6zkRJ-L56lSvRTQ,974-1171702
Lalitpur,Rafting,WhiteWater Nepal Pvt. Ltd.,"P886+75X, Chaksibari Marg, Kathmandu 44600, Nepal",27.7157344,85.3105052,5,13,ChIJnbhV2_wY6zkRkD71Xs6FeyI,01-4700899
Lalitpur,Rafting,Trishuli River Rafting Nepal,"Charaudi Red House, Charaudi 45113, Nepal",27.8026887,84.7460724,4.9,22,ChIJiSCYgPDZlDkRj6ajlm7uP2E,985-1144690
Lalitpur,Rafting,Adventure Aves Rafting Kayaking,"Saat Ghumti Marg, Kathmandu 44600, Nepal",27.7158082,85.309335,4.8,17,ChIJH_XPu_wY6zkRepVQARv1tlw,01-4700230
Lalitpur,Rafting,Ultimate Descents Nepal,"P886+64G, Chaksibari Marg, Kathmandu 44600, Nepal",27.715569,85.310321,4.8,25,ChIJY1PewvwY6zkRIfZjCNvFxsc,01-4701295 ext. 4381214
Lalitpur,Rafting,Chhango The Canyoning Company,"जे पि मार्ग, Kathmandu 44600, Nepal",27.7084101,85.312792,4.1,18,ChIJ4wsYwvwY6zkRcWzalfE_NLo,982-5940639
Lalitpur,Rafting,Adventure Leaders Nepal Pvt. Ltd.| Everest Base Camp Trek| Heli Tour| Manaslu Hike,"Marg saraswati bording school, Chhetrapati, Kathmandu 44600, Nepal",27.7123634,85.3087533,4.6,57,ChIJr_kIovwY6zkRqBNdiPQ3v5A,984-1039391
Lalitpur,Rafting,River Bay Resort Sales,"P866+8F2, Kathmandu 44600, Nepal",27.7107592,85.3111313,3,2,ChIJlXdkVCcZ6zkRfa73hGH3ErE,980-8880334
Lalitpur,Rafting,Taj Riverside Resort & Adventure Pvt. Ltd.,"M8HX+PPQ, चाक्सीवारी मार्ग, Kathmandu 44601, Nepal",27.6793328,85.3493435,3.7,10,ChIJS_ekW5_z6zkRTbtsBG_LRH4,986-5320924
Lalitpur,Rafting,Rainbow Adventure Nepal,"J P Marg Chowk, Kathmandu 44600, Nepal",27.7114366,85.3088742,4.1,17,ChIJ2XIlBPwY6zkRh8kBvfcOe_o,01-4252238
Lalitpur,Rafting,Best Adventure Nepal,"RQ7J+W7, Ghyalchok 45100, Nepal",27.8147739,84.7806883,4.9,32,ChIJVxOaj_DXlDkRFNPqEALGYtg,974-4376070
Lalitpur,Rafting,Rokka Brothers,"Balkhu , Ring Road bandhu datta marg ,house no 595, Kathmandu 44601, Nepal",27.6817242,85.2937892,4.6,20,ChIJg74b0kYY6zkRoAuuiZ47nUI,01-4333551
Lalitpur,Rafting,Broad Adventure (P.) Ltd.,"Sobha Bhagwati Marg 15, Kathmandu 44600, Nepal",27.7191739,85.2980136,5,3,ChIJ9UDYaeIY6zkR6T2X4Uja8SA,985-1045647
Lalitpur,Rafting,Danphe Adventure Treks & Expedition,"Pulchowk Gabahal Road, Lalitpur 44600, Nepal",27.687701,85.3082381,5,10,ChIJqzPsJuMY6zkR7dYcn4vauXA,985-1203504
Lalitpur,Rafting,Trek Nepal Adventure,"Lalitpur 44600, Nepal",27.6714087,85.331847,0,0,ChIJ-Qw-pQ4Z6zkR3sEC8dECNyA,985-1033227
Lalitpur,Rafting,Prestige Adventure (P) Ltd.,"Lalitpur 44600, Nepal",27.660771,85.3049401,0,0,ChIJLTRsx-sZ6zkRiXehFgkKjiU,01-5591234
Lalitpur,Rafting,ADVENTURE SPECIALIST TRAVEL PVT.LTD.,"M8G8+MVQ, Tripadma School Rd, Lalitpur 44700, Nepal",27.6767094,85.3172426,5,2,ChIJ9XfCjcsZ6zkR1_OUbBqxNKw,01-5526376
Lalitpur,Rafting,Mountain Adventure Trekking,"Lalitpur 00977, Nepal",27.6886166,85.3157734,4.9,7,ChIJO6QecbMZ6zkRZAZu0tu2CwQ,01-5012301
Lalitpur,Rafting,Adrenaline Rush Nepal,"Priviti Highway, Kuringhat, Nepal",27.8679871,84.6311967,4.2,9,ChIJGRrV5PwY6zkR2pgrmmCFgZA,29491685
Lalitpur,Rafting,"Nature Trail Travels & Tours, Trekking & Expeditions","Tikavidyashram Marga, Lalitpur 44700, Nepal",27.6838017,85.3101872,4.9,56,ChIJXVbyMOMY6zkRiR7b94IQ_SE,985-1022394
Lalitpur,Rafting,HIMALAYAN RIVER OPERATOR NEPAL,"P886+M8V, Bhagwati Marg, Kathmandu 44600, Nepal",27.7167295,85.3107844,2,1,ChIJrXew1PwY6zkR3UY7_dHhktg,01-4700007
Lalitpur,Rafting,Rafting Adventure Nepal,"Baidam Rd, Pokhara 33700, Nepal",28.2216203,83.9546205,4.8,240,ChIJ146FAPiVlTkRI5q7wgEGC7s,985-6083583
